exam_id_1,course_1,exam_id_2,course_2,coenrollment
1-EAS-4550-LEC-5120009-1,EAS 4550,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-EAS-4550-LEC-5120009-2,EAS 4550,1-PHYS-2208-LEC-1035306-1,PHYS 2208,1
1-EAS-4550-LEC-5120009-2,EAS 4550,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-ECON-1110-LEC-1013157-1,ECON 1110,2
1-ECE-1210-LEC-1770255-1,ECE 1210,1-ECON-1110-LEC-1013157-2,ECON 1110,2
1-ECE-1210-LEC-1770255-2,ECE 1210,1-ECON-1110-LEC-1013157-1,ECON 1110,2
1-ECE-1210-LEC-1770255-2,ECE 1210,1-ECON-1110-LEC-1013157-2,ECON 1110,2
1-ECE-1210-LEC-1770255-1,ECE 1210,1-HADM-1410-LEC-4995316-1,HADM 1410,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-HADM-1410-LEC-4995316-2,HADM 1410,1
1-ECE-1210-LEC-1770255-2,ECE 1210,1-HADM-1410-LEC-4995316-1,HADM 1410,1
1-ECE-1210-LEC-1770255-2,ECE 1210,1-HADM-1410-LEC-4995316-2,HADM 1410,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1120-LEC-4410426-1,MATH 1120,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1120-LEC-4410426-2,MATH 1120,1
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1120-LEC-4410426-1,MATH 1120,1
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1120-LEC-4410426-2,MATH 1120,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1910-LEC-3100315-1,MATH 1910,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1910-LEC-3100315-2,MATH 1910,1
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1910-LEC-3100315-1,MATH 1910,1
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1910-LEC-3100315-2,MATH 1910,1
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1920-LEC-2554568-1,MATH 1920,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1920-LEC-2554568-2,MATH 1920,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-1920-LEC-2554568-3,MATH 1920,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1920-LEC-2554568-1,MATH 1920,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1920-LEC-2554568-2,MATH 1920,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-1920-LEC-2554568-3,MATH 1920,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-2930-LEC-4910565-1,MATH 2930,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-2930-LEC-4910565-2,MATH 2930,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-2930-LEC-4910565-3,MATH 2930,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-2930-LEC-4910565-1,MATH 2930,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-2930-LEC-4910565-2,MATH 2930,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-2930-LEC-4910565-3,MATH 2930,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-MATH-2940-LEC-1773944-2,MATH 2940,3
1-ECE-1210-LEC-1770255-2,ECE 1210,1-MATH-2940-LEC-1773944-2,MATH 2940,3
1-ECE-1210-LEC-1770255-1,ECE 1210,1-PHYS-1112-LEC-1022590-2,PHYS 1112,5
1-ECE-1210-LEC-1770255-2,ECE 1210,1-PHYS-1112-LEC-1022590-2,PHYS 1112,5
1-ECE-1210-LEC-1770255-1,ECE 1210,1-PHYS-2213-LEC-1008658-1,PHYS 2213,2
1-ECE-1210-LEC-1770255-2,ECE 1210,1-PHYS-2213-LEC-1008658-1,PHYS 2213,2
1-ECE-1210-LEC-1770255-1,ECE 1210,1-PHYS-2214-LEC-1017932-1,PHYS 2214,2
1-ECE-1210-LEC-1770255-1,ECE 1210,1-PHYS-2214-LEC-1017932-2,PHYS 2214,2
1-ECE-1210-LEC-1770255-2,ECE 1210,1-PHYS-2214-LEC-1017932-1,PHYS 2214,2
1-ECE-1210-LEC-1770255-2,ECE 1210,1-PHYS-2214-LEC-1017932-2,PHYS 2214,2
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ECON-1110-LEC-1013157-1,ECON 1110,3
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ECON-1110-LEC-1013157-2,ECON 1110,3
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ECON-1110-LEC-1013157-1,ECON 1110,3
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ECON-1110-LEC-1013157-2,ECON 1110,3
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ECON-1120-LEC-4995316-1,ECON 1120,4
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ECON-1120-LEC-4995316-2,ECON 1120,4
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ECON-1120-LEC-4995316-1,ECON 1120,4
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ECON-1120-LEC-4995316-2,ECON 1120,4
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ENGRD-3200-LEC-1022345-1,ENGRD 3200,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ENGRD-3200-LEC-1022345-1,ENGRD 3200,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-1920-LEC-2554568-1,MATH 1920,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-1920-LEC-2554568-2,MATH 1920,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-1920-LEC-2554568-3,MATH 1920,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-1920-LEC-2554568-1,MATH 1920,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-1920-LEC-2554568-2,MATH 1920,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-1920-LEC-2554568-3,MATH 1920,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-2930-LEC-4910565-1,MATH 2930,2
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-2930-LEC-4910565-2,MATH 2930,2
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-2930-LEC-4910565-3,MATH 2930,2
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-2930-LEC-4910565-1,MATH 2930,2
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-2930-LEC-4910565-2,MATH 2930,2
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-2930-LEC-4910565-3,MATH 2930,2
1-ECE-2200-LEC-1008745-1,ECE 2200,1-MATH-2940-LEC-1773944-2,MATH 2940,32
1-ECE-2200-LEC-1008745-2,ECE 2200,1-MATH-2940-LEC-1773944-2,MATH 2940,32
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,7
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,7
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,7
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,7
1-ECE-2200-LEC-1008745-1,ECE 2200,1-ORIE-3120-LEC-2449445-1,ORIE 3120,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-ORIE-3120-LEC-2449445-1,ORIE 3120,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-PHYS-2214-LEC-1017932-1,PHYS 2214,47
1-ECE-2200-LEC-1008745-1,ECE 2200,1-PHYS-2214-LEC-1017932-2,PHYS 2214,47
1-ECE-2200-LEC-1008745-2,ECE 2200,1-PHYS-2214-LEC-1017932-1,PHYS 2214,47
1-ECE-2200-LEC-1008745-2,ECE 2200,1-PHYS-2214-LEC-1017932-2,PHYS 2214,47
1-ECE-2200-LEC-1008745-1,ECE 2200,1-PHYS-2218-LEC-1309977-1,PHYS 2218,1
1-ECE-2200-LEC-1008745-1,ECE 2200,1-PHYS-2218-LEC-1309977-2,PHYS 2218,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-PHYS-2218-LEC-1309977-1,PHYS 2218,1
1-ECE-2200-LEC-1008745-2,ECE 2200,1-PHYS-2218-LEC-1309977-2,PHYS 2218,1
1-ECE-4840-LEC-1014127-1,ECE 4840,1-ECON-1110-LEC-1013157-1,ECON 1110,1
1-ECE-4840-LEC-1014127-1,ECE 4840,1-ECON-1110-LEC-1013157-2,ECON 1110,1
1-ECE-4840-LEC-1014127-2,ECE 4840,1-ECON-1110-LEC-1013157-1,ECON 1110,1
1-ECE-4840-LEC-1014127-2,ECE 4840,1-ECON-1110-LEC-1013157-2,ECON 1110,1
1-ECE-4840-LEC-1014127-1,ECE 4840,1-ECON-1120-LEC-4995316-1,ECON 1120,2
1-ECE-4840-LEC-1014127-1,ECE 4840,1-ECON-1120-LEC-4995316-2,ECON 1120,2
1-ECE-4840-LEC-1014127-2,ECE 4840,1-ECON-1120-LEC-4995316-1,ECON 1120,2
1-ECE-4840-LEC-1014127-2,ECE 4840,1-ECON-1120-LEC-4995316-2,ECON 1120,2
1-ECE-5745-LEC-2458154-1,ECE 5745,1-ECON-1120-LEC-4995316-1,ECON 1120,1
1-ECE-5745-LEC-2458154-1,ECE 5745,1-ECON-1120-LEC-4995316-2,ECON 1120,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MAE-2030-LEC-1000196-1,MAE 2030,2
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MAE-2030-LEC-1000196-2,MAE 2030,2
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MAE-2030-LEC-1000196-3,MAE 2030,2
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MAE-2030-LEC-1000196-1,MAE 2030,2
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MAE-2030-LEC-1000196-2,MAE 2030,2
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MAE-2030-LEC-1000196-3,MAE 2030,2
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MAE-3240-LEC-2316377-1,MAE 3240,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MAE-3240-LEC-2316377-2,MAE 3240,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MAE-3240-LEC-2316377-1,MAE 3240,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MAE-3240-LEC-2316377-2,MAE 3240,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MATH-2930-LEC-4910565-1,MATH 2930,6
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MATH-2930-LEC-4910565-2,MATH 2930,6
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MATH-2930-LEC-4910565-3,MATH 2930,6
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MATH-2930-LEC-4910565-1,MATH 2930,6
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MATH-2930-LEC-4910565-2,MATH 2930,6
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MATH-2930-LEC-4910565-3,MATH 2930,6
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MATH-2940-LEC-1773944-2,MATH 2940,2
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MATH-2940-LEC-1773944-2,MATH 2940,2
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MSE-2060-LEC-2246653-1,MSE 2060,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MSE-2060-LEC-2246653-2,MSE 2060,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MSE-2060-LEC-2246653-1,MSE 2060,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MSE-2060-LEC-2246653-2,MSE 2060,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MSE-2620-LEC-1310132-1,MSE 2620,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-MSE-2620-LEC-1310132-2,MSE 2620,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MSE-2620-LEC-1310132-1,MSE 2620,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-MSE-2620-LEC-1310132-2,MSE 2620,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-PHYS-2213-LEC-1008658-1,PHYS 2213,2
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-PHYS-2213-LEC-1008658-1,PHYS 2213,2
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-PHYS-2218-LEC-1309977-1,PHYS 2218,1
1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1-PHYS-2218-LEC-1309977-2,PHYS 2218,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-PHYS-2218-LEC-1309977-1,PHYS 2218,1
1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1-PHYS-2218-LEC-1309977-2,PHYS 2218,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ECON-1120-LEC-4995316-1,ECON 1120,32
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ECON-1120-LEC-4995316-2,ECON 1120,32
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ECON-1120-LEC-4995316-1,ECON 1120,32
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ECON-1120-LEC-4995316-2,ECON 1120,32
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ENGRD-3200-LEC-1022345-1,ENGRD 3200,3
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ENGRD-3200-LEC-1022345-1,ENGRD 3200,3
1-ECON-1110-LEC-1013157-1,ECON 1110,1-HADM-4300-LEC-1025669-1,HADM 4300,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-HADM-4300-LEC-1025669-1,HADM 4300,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ILRST-2110-LEC-4264912-1,ILRST 2110,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ILRST-2110-LEC-4264912-1,ILRST 2110,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ENGRD-2020-LEC-5010002-1,ENGRD 2020,7
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ENGRD-2020-LEC-5010002-2,ENGRD 2020,7
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ENGRD-2020-LEC-5010002-1,ENGRD 2020,7
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ENGRD-2020-LEC-5010002-2,ENGRD 2020,7
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-2030-LEC-1000196-1,MAE 2030,9
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-2030-LEC-1000196-2,MAE 2030,9
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-2030-LEC-1000196-3,MAE 2030,9
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-2030-LEC-1000196-1,MAE 2030,9
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-2030-LEC-1000196-2,MAE 2030,9
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-2030-LEC-1000196-3,MAE 2030,9
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-3240-LEC-2316377-1,MAE 3240,4
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-3240-LEC-2316377-2,MAE 3240,4
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-3240-LEC-2316377-1,MAE 3240,4
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-3240-LEC-2316377-2,MAE 3240,4
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-3260-LEC-1295723-1,MAE 3260,4
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-3260-LEC-1295723-2,MAE 3260,4
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-3260-LEC-1295723-1,MAE 3260,4
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-3260-LEC-1295723-2,MAE 3260,4
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-4510-LEC-1009555-1,MAE 4510,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-4510-LEC-1009555-2,MAE 4510,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MAE-4510-LEC-1009555-3,MAE 4510,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-4510-LEC-1009555-1,MAE 4510,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-4510-LEC-1009555-2,MAE 4510,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MAE-4510-LEC-1009555-3,MAE 4510,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1110-LEC-4970435-1,MATH 1110,33
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1110-LEC-4970435-2,MATH 1110,33
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1110-LEC-4970435-3,MATH 1110,33
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1110-LEC-4970435-1,MATH 1110,33
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1110-LEC-4970435-2,MATH 1110,33
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1110-LEC-4970435-3,MATH 1110,33
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1120-LEC-4410426-1,MATH 1120,20
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1120-LEC-4410426-2,MATH 1120,20
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1120-LEC-4410426-1,MATH 1120,20
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1120-LEC-4410426-2,MATH 1120,20
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1340-LEC-5116885-2,MATH 1340,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1340-LEC-5116885-3,MATH 1340,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1340-LEC-5116885-2,MATH 1340,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1340-LEC-5116885-3,MATH 1340,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1920-LEC-2554568-1,MATH 1920,27
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1920-LEC-2554568-2,MATH 1920,27
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-1920-LEC-2554568-3,MATH 1920,27
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1920-LEC-2554568-1,MATH 1920,27
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1920-LEC-2554568-2,MATH 1920,27
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-1920-LEC-2554568-3,MATH 1920,27
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2130-LEC-1771018-1,MATH 2130,3
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2130-LEC-1771018-2,MATH 2130,3
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2130-LEC-1771018-1,MATH 2130,3
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2130-LEC-1771018-2,MATH 2130,3
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2210-LEC-1836834-1,MATH 2210,13
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2210-LEC-1836834-2,MATH 2210,13
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2210-LEC-1836834-1,MATH 2210,13
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2210-LEC-1836834-2,MATH 2210,13
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2220-LEC-5111756-1,MATH 2220,3
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2220-LEC-5111756-2,MATH 2220,3
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2220-LEC-5111756-1,MATH 2220,3
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2220-LEC-5111756-2,MATH 2220,3
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2930-LEC-4910565-1,MATH 2930,18
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2930-LEC-4910565-2,MATH 2930,18
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2930-LEC-4910565-3,MATH 2930,18
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2930-LEC-4910565-1,MATH 2930,18
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2930-LEC-4910565-2,MATH 2930,18
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2930-LEC-4910565-3,MATH 2930,18
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-2940-LEC-1773944-2,MATH 2940,28
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-2940-LEC-1773944-2,MATH 2940,28
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-3360-LEC-1094000-1,MATH 3360,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-MATH-3360-LEC-1094000-2,MATH 3360,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-3360-LEC-1094000-1,MATH 3360,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-MATH-3360-LEC-1094000-2,MATH 3360,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NTRES-1201-LEC-1266548-1,NTRES 1201,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NTRES-1201-LEC-1266548-1,NTRES 1201,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NS-2600-LEC-1859921-1,NS 2600,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NS-2600-LEC-1859921-1,NS 2600,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NS-3150-LEC-1835373-1,NS 3150,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NS-3150-LEC-1835373-2,NS 3150,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NS-3150-LEC-1835373-1,NS 3150,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NS-3150-LEC-1835373-2,NS 3150,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NS-3410-LEC-1837510-1,NS 3410,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NS-3410-LEC-1837510-2,NS 3410,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-NS-3410-LEC-1837510-3,NS 3410,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NS-3410-LEC-1837510-1,NS 3410,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NS-3410-LEC-1837510-2,NS 3410,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-NS-3410-LEC-1837510-3,NS 3410,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,9
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,9
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,9
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,9
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ORIE-3120-LEC-2449445-1,ORIE 3120,10
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ORIE-3120-LEC-2449445-1,ORIE 3120,10
1-ECON-1110-LEC-1013157-1,ECON 1110,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-ECON-1110-LEC-1013157-2,ECON 1110,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PAM-2030-LEC-1836103-1,PAM 2030,10
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PAM-2030-LEC-1836103-1,PAM 2030,10
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-1112-LEC-1022590-2,PHYS 1112,16
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-1112-LEC-1022590-2,PHYS 1112,16
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-1116-LEC-2028972-1,PHYS 1116,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-1116-LEC-2028972-2,PHYS 1116,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-1116-LEC-2028972-1,PHYS 1116,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-1116-LEC-2028972-2,PHYS 1116,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2208-LEC-1035306-1,PHYS 2208,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2208-LEC-1035306-2,PHYS 2208,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2208-LEC-1035306-1,PHYS 2208,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2208-LEC-1035306-2,PHYS 2208,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2213-LEC-1008658-1,PHYS 2213,7
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2213-LEC-1008658-1,PHYS 2213,7
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2214-LEC-1017932-1,PHYS 2214,10
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2214-LEC-1017932-2,PHYS 2214,10
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2214-LEC-1017932-1,PHYS 2214,10
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2214-LEC-1017932-2,PHYS 2214,10
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2217-LEC-1009483-1,PHYS 2217,2
1-ECON-1110-LEC-1013157-1,ECON 1110,1-PHYS-2217-LEC-1009483-2,PHYS 2217,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2217-LEC-1009483-1,PHYS 2217,2
1-ECON-1110-LEC-1013157-2,ECON 1110,1-PHYS-2217-LEC-1009483-2,PHYS 2217,2
